query-id	corpus-id	score
genQ30421	 491 	1
genQ30422	 491 	1
genQ30423	 491 	1
genQ30424	 491 	1
genQ30425	 491 	1
genQ30426	 491 	1
genQ30427	 491 	1
genQ30428	 491 	1
genQ30429	 491 	1
genQ30430	 491 	1
genQ30431	 491 	1
genQ30432	 491 	1
genQ30433	 491 	1
genQ30434	 491 	1
genQ30435	 491 	1
genQ30436	 491 	1
genQ30437	 491 	1
genQ30438	 491 	1
genQ30439	 491 	1
genQ30440	 491 	1
genQ30441	 491 	1
genQ30442	 491 	1
genQ30443	 491 	1
genQ30444	 491 	1
genQ30445	 491 	1
genQ30446	 491 	1
genQ30447	 491 	1
genQ30448	 491 	1
genQ30449	 491 	1
genQ30450	 491 	1
genQ30451	 491 	1
genQ30452	 491 	1
genQ30453	 491 	1
genQ30454	 491 	1
genQ30455	 491 	1
genQ30456	 491 	1
genQ30457	 491 	1
genQ30458	 491 	1
genQ30459	 491 	1
genQ30460	 491 	1
genQ30461	 491 	1
genQ30462	 491 	1
genQ30463	 491 	1
genQ30464	 491 	1
genQ30465	 491 	1
genQ30466	 491 	1
genQ30467	 491 	1
genQ30468	 491 	1
genQ30469	 491 	1
genQ30470	 491 	1
genQ30471	 491 	1
genQ30472	 491 	1
genQ30473	 491 	1
genQ30474	 491 	1
genQ30475	 491 	1
genQ30476	 491 	1
genQ30477	 491 	1
genQ30478	 491 	1
genQ30479	 491 	1
genQ30480	 491 	1
genQ30481	 491 	1
genQ30482	 491 	1
genQ30483	 491 	1
genQ30484	 491 	1
genQ30485	 491 	1
genQ30486	 491 	1
genQ30487	 491 	1
genQ30488	 491 	1
genQ30489	 491 	1
genQ30490	 491 	1
genQ30491	 491 	1
genQ30492	 491 	1
genQ30493	 491 	1
genQ30494	 491 	1
genQ30495	 491 	1
genQ30496	 491 	1
genQ30497	 491 	1
genQ30498	 491 	1
genQ30499	 491 	1
genQ30500	 491 	1
genQ30501	 491 	1
genQ30502	 491 	1
genQ30503	 491 	1
genQ30504	 491 	1
genQ30505	 491 	1
genQ30506	 491 	1
genQ30507	 491 	1
genQ30508	 491 	1
genQ30509	 491 	1
genQ30510	 491 	1
genQ30511	 491 	1
genQ30512	 491 	1
genQ30513	 491 	1
genQ30514	 491 	1
genQ30515	 491 	1
genQ30516	 491 	1
genQ30517	 491 	1
genQ30518	 491 	1
genQ30519	 491 	1
genQ30520	 491 	1
genQ30521	 491 	1
genQ30522	 491 	1
genQ30523	 491 	1
genQ30524	 491 	1
genQ30525	 491 	1
genQ30526	 491 	1
genQ30527	 491 	1
genQ30528	 491 	1
genQ30529	 491 	1
genQ30530	 491 	1
genQ30531	 491 	1
genQ30532	 491 	1
genQ30533	 491 	1
genQ30534	 491 	1
genQ30535	 491 	1
genQ30536	 491 	1
genQ30537	 491 	1
genQ30538	 491 	1
genQ30539	 491 	1
genQ30540	 491 	1
genQ30541	 491 	1
genQ30542	 491 	1
genQ30543	 491 	1
genQ30544	 491 	1
genQ30545	 491 	1
genQ30546	 491 	1
genQ30547	 491 	1
genQ30548	 491 	1
genQ30549	 491 	1
genQ30550	 491 	1
genQ30551	 491 	1
genQ30552	 491 	1
genQ30553	 491 	1
genQ30554	 491 	1
genQ30555	 491 	1
genQ30556	 491 	1
genQ30557	 491 	1
genQ30558	 491 	1
genQ30559	 491 	1
genQ30560	 491 	1
genQ30561	 491 	1
genQ30562	 491 	1
genQ30563	 491 	1
genQ30564	 491 	1
genQ30565	 491 	1
genQ30566	 491 	1
genQ30567	 491 	1
genQ30568	 491 	1
genQ30569	 491 	1
genQ30570	 491 	1
genQ30571	 491 	1
genQ30572	 491 	1
genQ30573	 491 	1
genQ30574	 491 	1
genQ30575	 491 	1
genQ30576	 491 	1
genQ30577	 491 	1
genQ30578	 491 	1
genQ30579	 491 	1
genQ30580	 491 	1
genQ30581	 491 	1
genQ30582	 491 	1
genQ30583	 491 	1
genQ30584	 491 	1
genQ30585	 491 	1
genQ30586	 491 	1
genQ30587	 491 	1
genQ30588	 491 	1
genQ30589	 491 	1
genQ30590	 491 	1
genQ30591	 491 	1
genQ30592	 491 	1
genQ30593	 491 	1
genQ30594	 491 	1
genQ30595	 491 	1
genQ30596	 491 	1
genQ30597	 491 	1
genQ30598	 491 	1
genQ30599	 491 	1
genQ30600	 491 	1
genQ30601	 491 	1
genQ30602	 491 	1
genQ30603	 491 	1
genQ30604	 491 	1
genQ30605	 491 	1
genQ30606	 491 	1
genQ30607	 491 	1
genQ30608	 491 	1
genQ30609	 491 	1
genQ30610	 491 	1
genQ30611	 491 	1
genQ30612	 491 	1
genQ30613	 491 	1
genQ30614	 491 	1
genQ30615	 491 	1
genQ30616	 491 	1
genQ30617	 491 	1
genQ30618	 491 	1
genQ30619	 491 	1
genQ30620	 491 	1
genQ30621	 491 	1
genQ30622	 491 	1
genQ30623	 491 	1
genQ30624	 491 	1
genQ30625	 491 	1
genQ30626	 491 	1
genQ30627	 491 	1
genQ30628	 491 	1
genQ30629	 491 	1
genQ30630	 491 	1
genQ30631	 491 	1
genQ30632	 491 	1
genQ30633	 491 	1
genQ30634	 491 	1
genQ30635	 491 	1
genQ30636	 491 	1
genQ30637	 491 	1
genQ30638	 491 	1
genQ30639	 491 	1
genQ30640	 491 	1
genQ30641	 491 	1
genQ30642	 491 	1
genQ30643	 491 	1
genQ30644	 491 	1
genQ30645	 491 	1
genQ30646	 491 	1
genQ30647	 491 	1
genQ30648	 491 	1
genQ30649	 491 	1
genQ30650	 491 	1
genQ30651	 491 	1
genQ30652	 491 	1
genQ30653	 491 	1
genQ30654	 491 	1
genQ30655	 491 	1
genQ30656	 491 	1
genQ30657	 491 	1
genQ30658	 491 	1
genQ30659	 491 	1
genQ30660	 491 	1
genQ30661	 491 	1
genQ30662	 491 	1
genQ30663	 491 	1
genQ30664	 491 	1
genQ30665	 491 	1
genQ30666	 491 	1
genQ30667	 491 	1
genQ30668	 491 	1
genQ30669	 491 	1
genQ30670	 491 	1
genQ30671	 491 	1
genQ30672	 491 	1
genQ30673	 491 	1
genQ30674	 491 	1
genQ30675	 491 	1
genQ30676	 491 	1
genQ30677	 491 	1
genQ30678	 491 	1
genQ30679	 491 	1
genQ30680	 491 	1
genQ30681	 491 	1
genQ30682	 491 	1
genQ30683	 491 	1
genQ30684	 491 	1
genQ30685	 491 	1
genQ30686	 491 	1
genQ30687	 491 	1
genQ30688	 491 	1
genQ30689	 491 	1
genQ30690	 491 	1
genQ30691	 491 	1
genQ30692	 491 	1
genQ30693	 491 	1
genQ30694	 491 	1
genQ30695	 491 	1
genQ30696	 491 	1
genQ30697	 491 	1
genQ30698	 491 	1
genQ30699	 491 	1
genQ30700	 785 	1
genQ30701	 785 	1
genQ30702	 785 	1
genQ30703	 785 	1
genQ30704	 785 	1
genQ30705	 785 	1
genQ30706	 785 	1
genQ30707	 785 	1
genQ30708	 785 	1
genQ30709	 785 	1
genQ30710	 785 	1
genQ30711	 785 	1
genQ30712	 785 	1
genQ30713	 785 	1
genQ30714	 785 	1
genQ30715	 785 	1
genQ30716	 785 	1
genQ30717	 785 	1
genQ30718	 785 	1
genQ30719	 785 	1
genQ30720	 785 	1
genQ30721	 785 	1
genQ30722	 785 	1
genQ30723	 785 	1
genQ30724	 785 	1
genQ30725	 785 	1
genQ30726	 785 	1
genQ30727	 785 	1
genQ30728	 785 	1
genQ30729	 785 	1
genQ30730	 785 	1
genQ30731	 785 	1
genQ30732	 785 	1
genQ30733	 785 	1
genQ30734	 785 	1
genQ30735	 785 	1
genQ30736	 785 	1
genQ30737	 785 	1
genQ30738	 785 	1
genQ30739	 785 	1
genQ30740	 785 	1
genQ30741	 785 	1
genQ30742	 785 	1
genQ30743	 785 	1
genQ30744	 785 	1
genQ30745	 785 	1
genQ30746	 785 	1
genQ30747	 785 	1
genQ30748	 785 	1
genQ30749	 785 	1
genQ30750	 785 	1
genQ30751	 785 	1
genQ30752	 785 	1
genQ30753	 785 	1
genQ30754	 785 	1
genQ30755	 785 	1
genQ30756	 785 	1
genQ30757	 785 	1
genQ30758	 785 	1
genQ30759	 785 	1
genQ30760	 785 	1
genQ30761	 785 	1
genQ30762	 785 	1
genQ30763	 785 	1
genQ30764	 785 	1
genQ30765	 785 	1
genQ30766	 785 	1
genQ30767	 785 	1
genQ30768	 785 	1
genQ30769	 785 	1
genQ30770	 785 	1
genQ30771	 785 	1
genQ30772	 785 	1
genQ30773	 785 	1
genQ30774	 785 	1
genQ30775	 785 	1
genQ30776	 785 	1
genQ30777	 785 	1
genQ30778	 785 	1
genQ30779	 785 	1
genQ30780	 785 	1
genQ30781	 785 	1
genQ30782	 785 	1
genQ30783	 785 	1
genQ30784	 785 	1
genQ30785	 785 	1
genQ30786	 785 	1
genQ30787	 785 	1
genQ30788	 785 	1
genQ30789	 785 	1
genQ30790	 785 	1
genQ30791	 785 	1
genQ30792	 785 	1
genQ30793	 785 	1
genQ30794	 785 	1
genQ30795	 785 	1
genQ30796	 785 	1
genQ30797	 785 	1
genQ30798	 785 	1
genQ30799	 785 	1
genQ30800	 785 	1
genQ30801	 785 	1
genQ30802	 785 	1
genQ30803	 785 	1
genQ30804	 785 	1
genQ30805	 785 	1
genQ30806	 785 	1
genQ30807	 785 	1
genQ30808	 785 	1
genQ30809	 785 	1
genQ30810	 785 	1
genQ30811	 785 	1
genQ30812	 785 	1
genQ30813	 785 	1
genQ30814	 785 	1
genQ30815	 785 	1
genQ30816	 785 	1
genQ30817	 785 	1
genQ30818	 785 	1
genQ30819	 785 	1
genQ30820	 785 	1
genQ30821	 785 	1
genQ30822	 785 	1
genQ30823	 785 	1
genQ30824	 785 	1
genQ30825	 785 	1
genQ30826	 785 	1
genQ30827	 785 	1
genQ30828	 785 	1
genQ30829	 785 	1
genQ30830	 785 	1
genQ30831	 785 	1
genQ30832	 785 	1
genQ30833	 785 	1
genQ30834	 785 	1
genQ30835	 785 	1
genQ30836	 785 	1
genQ30837	 785 	1
genQ30838	 785 	1
genQ30839	 785 	1
genQ30840	 785 	1
genQ30841	 785 	1
genQ30842	 785 	1
genQ30843	 785 	1
genQ30844	 785 	1
genQ30845	 785 	1
genQ30846	 785 	1
genQ30847	 785 	1
genQ30848	 785 	1
genQ30849	 785 	1
genQ30850	 785 	1
genQ30851	 785 	1
genQ30852	 785 	1
genQ30853	 785 	1
genQ30854	 785 	1
genQ30855	 785 	1
genQ30856	 785 	1
genQ30857	 785 	1
genQ30858	 785 	1
genQ30859	 785 	1
genQ30860	 785 	1
genQ30861	 785 	1
genQ30862	 785 	1
genQ30863	 785 	1
genQ30864	 785 	1
genQ30865	 785 	1
genQ30866	 785 	1
genQ30867	 785 	1
genQ30868	 785 	1
genQ30869	 785 	1
genQ30870	 785 	1
genQ30871	 785 	1
genQ30872	 785 	1
genQ30873	 785 	1
genQ30874	 785 	1
genQ30875	 785 	1
genQ30876	 785 	1
genQ30877	 785 	1
genQ30878	 785 	1
genQ30879	 785 	1
genQ30880	 785 	1
genQ30881	 785 	1
genQ30882	 785 	1
genQ30883	 785 	1
genQ30884	 785 	1
genQ30885	 785 	1
genQ30886	 785 	1
genQ30887	 785 	1
genQ30888	 785 	1
genQ30889	 785 	1
genQ30890	 785 	1
genQ30891	 785 	1
genQ30892	 785 	1
genQ30893	 785 	1
genQ30894	 785 	1
genQ30895	 785 	1
genQ30896	 785 	1
genQ30897	 785 	1
genQ30898	 785 	1
genQ30899	 785 	1
genQ30900	 785 	1
genQ30901	 785 	1
genQ30902	 785 	1
genQ30903	 785 	1
genQ30904	 785 	1
genQ30905	 785 	1
genQ30906	 785 	1
genQ30907	 785 	1
genQ30908	 785 	1
genQ30909	 785 	1
genQ30910	 785 	1
genQ30911	 785 	1
genQ30912	 785 	1
genQ30913	 785 	1
genQ30914	 785 	1
genQ30915	 785 	1
genQ30916	 785 	1
genQ30917	 785 	1
genQ30918	 785 	1
genQ30919	 785 	1
genQ30920	 785 	1
genQ30921	 785 	1
genQ30922	 785 	1
genQ30923	 785 	1
genQ30924	 785 	1
genQ30925	 785 	1
genQ30926	 785 	1
genQ30927	 785 	1
genQ30928	 785 	1
genQ30929	 785 	1
genQ30930	 785 	1
genQ30931	 785 	1
genQ30932	 785 	1
genQ30933	 785 	1
genQ30934	 785 	1
genQ30935	 785 	1
genQ30936	 785 	1
genQ30937	 785 	1
genQ30938	 785 	1
genQ30939	 785 	1
genQ30940	 785 	1
genQ30941	 785 	1
genQ30942	 785 	1
genQ30943	 785 	1
genQ30944	 785 	1
genQ30945	 785 	1
genQ30946	 785 	1
genQ30947	 785 	1
genQ30948	 785 	1
genQ30949	 785 	1
genQ30950	 785 	1
genQ30951	 785 	1
genQ30952	 785 	1
genQ30953	 785 	1
genQ30954	 785 	1
genQ30955	 785 	1
genQ30956	 785 	1
genQ30957	 785 	1
genQ30958	 785 	1
genQ30959	 785 	1
genQ30960	 785 	1
genQ30961	 785 	1
genQ30962	 785 	1
genQ30963	 785 	1
genQ30964	 785 	1
genQ30965	 785 	1
genQ30966	 785 	1
genQ30967	 785 	1
genQ30968	 785 	1
genQ30969	 785 	1
genQ30970	 785 	1
genQ30971	 785 	1
genQ30972	 785 	1
genQ30973	 785 	1
genQ30974	 785 	1
genQ30975	 785 	1
genQ30976	 785 	1
genQ30977	 785 	1
genQ30978	 785 	1
genQ30979	 785 	1
genQ30980	 785 	1
genQ30981	 785 	1
genQ30982	 785 	1
genQ30983	 785 	1
genQ30984	 785 	1
genQ30985	 785 	1
genQ30986	 785 	1
genQ30987	 785 	1
genQ30988	 785 	1
genQ30989	 785 	1
genQ30990	 785 	1
genQ30991	 785 	1
genQ30992	 785 	1
genQ30993	 785 	1
genQ30994	 785 	1
genQ30995	 785 	1
genQ30996	 785 	1
genQ30997	 785 	1
genQ30998	 785 	1
genQ30999	 785 	1
genQ31000	 785 	1
genQ31001	 785 	1
genQ31002	 785 	1
genQ31003	 785 	1
genQ31004	 785 	1
genQ31005	 785 	1
genQ31006	 785 	1
genQ31007	 785 	1
genQ31008	 785 	1
genQ31009	 785 	1
genQ31010	 785 	1
genQ31011	 785 	1
genQ31012	 785 	1
genQ31013	 785 	1
genQ31014	 785 	1
genQ31015	 785 	1
genQ31016	 785 	1
genQ31017	 785 	1
genQ31018	 785 	1
genQ31019	 785 	1
genQ31020	 785 	1
genQ31021	 785 	1
genQ31022	 785 	1
genQ31023	 785 	1
genQ31024	 785 	1
genQ31025	 785 	1
genQ31026	 785 	1
genQ31027	 785 	1
genQ31028	 785 	1
genQ31029	 785 	1
genQ31030	 785 	1
genQ31031	 785 	1
genQ31032	 785 	1
genQ31033	 785 	1
genQ31034	 785 	1
genQ31035	 785 	1
genQ31036	 785 	1
genQ31037	 785 	1
genQ31038	 785 	1
genQ31039	 785 	1
genQ31040	 785 	1
genQ31041	 785 	1
genQ31042	 785 	1
genQ31043	 785 	1
genQ31044	 785 	1
genQ31045	 785 	1
genQ31046	 785 	1
genQ31047	 785 	1
genQ31048	 785 	1
genQ31049	 785 	1
genQ31050	 785 	1
genQ31051	 785 	1
genQ31052	 785 	1
genQ31053	 785 	1
genQ31054	 785 	1
genQ31055	 785 	1
genQ31056	 785 	1
genQ31057	 785 	1
genQ31058	 785 	1
genQ31059	 785 	1
genQ31060	 785 	1
genQ31061	 785 	1
genQ31062	 785 	1
genQ31063	 785 	1
genQ31064	 785 	1
genQ31065	 785 	1
genQ31066	 247 	1
genQ31067	 247 	1
genQ31068	 247 	1
genQ31069	 247 	1
genQ31070	 247 	1
genQ31071	 247 	1
genQ31072	 247 	1
genQ31073	 247 	1
genQ31074	 247 	1
genQ31075	 247 	1
genQ31076	 247 	1
genQ31077	 247 	1
genQ31078	 247 	1
genQ31079	 247 	1
genQ31080	 247 	1
genQ31081	 247 	1
genQ31082	 247 	1
genQ31083	 247 	1
genQ31084	 247 	1
genQ31085	 247 	1
genQ31086	 247 	1
genQ31087	 247 	1
genQ31088	 247 	1
genQ31089	 247 	1
genQ31090	 247 	1
genQ31091	 247 	1
genQ31092	 247 	1
genQ31093	 247 	1
genQ31094	 247 	1
genQ31095	 247 	1
genQ31096	 247 	1
genQ31097	 247 	1
genQ31098	 247 	1
genQ31099	 247 	1
genQ31100	 247 	1
genQ31101	 247 	1
genQ31102	 247 	1
genQ31103	 247 	1
genQ31104	 247 	1
genQ31105	 247 	1
genQ31106	 247 	1
genQ31107	 247 	1
genQ31108	 247 	1
genQ31109	 247 	1
genQ31110	 247 	1
genQ31111	 247 	1
genQ31112	 247 	1
genQ31113	 247 	1
genQ31114	 247 	1
genQ31115	 247 	1
genQ31116	 247 	1
genQ31117	 247 	1
genQ31118	 247 	1
genQ31119	 247 	1
genQ31120	 247 	1
genQ31121	 247 	1
genQ31122	 247 	1
genQ31123	 247 	1
genQ31124	 247 	1
genQ31125	 247 	1
genQ31126	 247 	1
genQ31127	 247 	1
genQ31128	 247 	1
genQ31129	 247 	1
genQ31130	 247 	1
genQ31131	 247 	1
genQ31132	 247 	1
genQ31133	 247 	1
genQ31134	 247 	1
genQ31135	 247 	1
genQ31136	 247 	1
genQ31137	 247 	1
genQ31138	 247 	1
genQ31139	 247 	1
genQ31140	 247 	1
genQ31141	 247 	1
genQ31142	 247 	1
genQ31143	 247 	1
genQ31144	 247 	1
genQ31145	 247 	1
genQ31146	 247 	1
genQ31147	 247 	1
genQ31148	 247 	1
genQ31149	 247 	1
genQ31150	 247 	1
genQ31151	 247 	1
genQ31152	 247 	1
genQ31153	 247 	1
genQ31154	 247 	1
genQ31155	 247 	1
genQ31156	 247 	1
genQ31157	 247 	1
genQ31158	 247 	1
genQ31159	 247 	1
genQ31160	 247 	1
genQ31161	 247 	1
genQ31162	 247 	1
genQ31163	 247 	1
genQ31164	 247 	1
genQ31165	 247 	1
genQ31166	 247 	1
genQ31167	 247 	1
genQ31168	 247 	1
genQ31169	 247 	1
genQ31170	 247 	1
genQ31171	 247 	1
genQ31172	 247 	1
genQ31173	 247 	1
genQ31174	 247 	1
genQ31175	 247 	1
genQ31176	 247 	1
genQ31177	 247 	1
genQ31178	 247 	1
genQ31179	 247 	1
genQ31180	 247 	1
genQ31181	 247 	1
genQ31182	 247 	1
genQ31183	 247 	1
genQ31184	 247 	1
genQ31185	 247 	1
genQ31186	 247 	1
genQ31187	 247 	1
genQ31188	 247 	1
genQ31189	 247 	1
genQ31190	 247 	1
genQ31191	 247 	1
genQ31192	 247 	1
genQ31193	 247 	1
genQ31194	 247 	1
genQ31195	 247 	1
genQ31196	 247 	1
genQ31197	 247 	1
genQ31198	 247 	1
genQ31199	 247 	1
genQ31200	 247 	1
genQ31201	 247 	1
genQ31202	 247 	1
genQ31203	 247 	1
genQ31204	 247 	1
genQ31205	 247 	1
genQ31206	 247 	1
genQ31207	 247 	1
genQ31208	 247 	1
genQ31209	 247 	1
genQ31210	 247 	1
genQ31211	 247 	1
genQ31212	 247 	1
genQ31213	 247 	1
genQ31214	 247 	1
genQ31215	 247 	1
genQ31216	 247 	1
genQ31217	 247 	1
genQ31218	 247 	1
genQ31219	 247 	1
genQ31220	 247 	1
genQ31221	 247 	1
genQ31222	 247 	1
genQ31223	 247 	1
genQ31224	 247 	1
genQ31225	 247 	1
genQ31226	 247 	1
genQ31227	 247 	1
genQ31228	 247 	1
genQ31229	 247 	1
genQ31230	 247 	1
genQ31231	 247 	1
genQ31232	 247 	1
genQ31233	 247 	1
genQ31234	 247 	1
genQ31235	 247 	1
genQ31236	 247 	1
genQ31237	 247 	1
genQ31238	 247 	1
genQ31239	 247 	1
genQ31240	 247 	1
genQ31241	 247 	1
genQ31242	 247 	1
genQ31243	 247 	1
genQ31244	 247 	1
genQ31245	 247 	1
genQ31246	 247 	1
genQ31247	 247 	1
genQ31248	 247 	1
genQ31249	 247 	1
genQ31250	 247 	1
genQ31251	 247 	1
genQ31252	 247 	1
genQ31253	 247 	1
genQ31254	 247 	1
genQ31255	 247 	1
genQ31256	 247 	1
genQ31257	 247 	1
genQ31258	 247 	1
genQ31259	 247 	1
genQ31260	 247 	1
genQ31261	 247 	1
genQ31262	 247 	1
genQ31263	 247 	1
genQ31264	 247 	1
genQ31265	 247 	1
genQ31266	 247 	1
genQ31267	 247 	1
genQ31268	 247 	1
genQ31269	 247 	1
genQ31270	 247 	1
genQ31271	 247 	1
genQ31272	 247 	1
genQ31273	 247 	1
genQ31274	 247 	1
genQ31275	 247 	1
genQ31276	 247 	1
genQ31277	 247 	1
genQ31278	 247 	1
genQ31279	 247 	1
genQ31280	 247 	1
genQ31281	 247 	1
genQ31282	 247 	1
genQ31283	 247 	1
genQ31284	 247 	1
genQ31285	 247 	1
genQ31286	 247 	1
genQ31287	 247 	1
genQ31288	 247 	1
genQ31289	 247 	1
genQ31290	 247 	1
genQ31291	 247 	1
genQ31292	 247 	1
genQ31293	 247 	1
genQ31294	 247 	1
genQ31295	 247 	1
genQ31296	 247 	1
genQ31297	 247 	1
genQ31298	 247 	1
genQ31299	 247 	1
genQ31300	 247 	1
genQ31301	 247 	1
genQ31302	 247 	1
genQ31303	 247 	1
genQ31304	 247 	1
genQ31305	 247 	1
genQ31306	 247 	1
genQ31307	 247 	1
genQ31308	 247 	1
genQ31309	 247 	1
genQ31310	 247 	1
genQ31311	 247 	1
genQ31312	 247 	1
genQ31313	 247 	1
genQ31314	 247 	1
genQ31315	 247 	1
genQ31316	 247 	1
genQ31317	 247 	1
genQ31318	 247 	1
genQ31319	 247 	1
genQ31320	 247 	1
genQ31321	 247 	1
genQ31322	 247 	1
genQ31323	 247 	1
genQ31324	 247 	1
genQ31325	 247 	1
genQ31326	 247 	1
genQ31327	 247 	1
genQ31328	 247 	1
genQ31329	 247 	1
genQ31330	 247 	1
genQ31331	 247 	1
genQ31332	 247 	1
genQ31333	 247 	1
genQ31334	 247 	1
genQ31335	 247 	1
genQ31336	 247 	1
genQ31337	 247 	1
genQ31338	 247 	1
genQ31339	 247 	1
genQ31340	 247 	1
genQ31341	 247 	1
genQ31342	 247 	1
genQ31343	 247 	1
genQ31344	 247 	1
genQ31345	 247 	1
genQ31346	 247 	1
genQ31347	 247 	1
genQ31348	 247 	1
genQ31349	 247 	1
genQ31350	 247 	1
genQ31351	 247 	1
genQ31352	 247 	1
genQ31353	 247 	1
genQ31354	 247 	1
genQ31355	 247 	1
genQ31356	 247 	1
genQ31357	 247 	1
genQ31358	 247 	1
genQ31359	 247 	1
genQ31360	 247 	1
genQ31361	 247 	1
genQ31362	 247 	1
genQ31363	 247 	1
genQ31364	 247 	1
genQ31365	 247 	1
genQ31366	 247 	1
genQ31367	 247 	1
genQ31368	 247 	1
genQ31369	 247 	1
genQ31370	 247 	1
genQ31371	 247 	1
genQ31372	 247 	1
genQ31373	 247 	1
genQ31374	 247 	1
genQ31375	 247 	1
genQ31376	 247 	1
genQ31377	 247 	1
genQ31378	 247 	1
genQ31379	 247 	1
genQ31380	 247 	1
genQ31381	 247 	1
genQ31382	 247 	1
genQ31383	 247 	1
genQ31384	 247 	1
genQ31385	 247 	1
genQ31386	 247 	1
genQ31387	 247 	1
genQ31388	 247 	1
genQ31389	 247 	1
genQ31390	 247 	1
genQ31391	 247 	1
genQ31392	 247 	1
genQ31393	 247 	1
genQ31394	 247 	1
genQ31395	 247 	1
genQ31396	 247 	1
genQ31397	 247 	1
genQ31398	 247 	1
genQ31399	 247 	1
genQ31400	 247 	1
genQ31401	 247 	1
genQ31402	 247 	1
genQ31403	 247 	1
genQ31404	 247 	1
genQ31405	 247 	1
genQ31406	 247 	1
genQ31407	 247 	1
genQ31408	 247 	1
genQ31409	 247 	1
genQ31410	 247 	1
genQ31411	 247 	1
genQ31412	 247 	1
genQ31413	 247 	1
genQ31414	 247 	1
genQ31415	 247 	1
genQ31416	 247 	1
genQ31417	 247 	1
genQ31418	 247 	1
genQ31419	 247 	1
genQ31420	 247 	1
genQ31421	 247 	1
genQ31422	 893 	1
genQ31423	 893 	1
genQ31424	 893 	1
genQ31425	 893 	1
genQ31426	 893 	1
genQ31427	 893 	1
genQ31428	 893 	1
genQ31429	 893 	1
genQ31430	 893 	1
genQ31431	 893 	1
genQ31432	 893 	1
genQ31433	 893 	1
genQ31434	 893 	1
genQ31435	 893 	1
genQ31436	 893 	1
genQ31437	 893 	1
genQ31438	 893 	1
genQ31439	 893 	1
genQ31440	 893 	1
genQ31441	 893 	1
genQ31442	 893 	1
genQ31443	 893 	1
genQ31444	 893 	1
genQ31445	 893 	1
genQ31446	 893 	1
genQ31447	 893 	1
genQ31448	 893 	1
genQ31449	 893 	1
genQ31450	 893 	1
genQ31451	 893 	1
genQ31452	 893 	1
genQ31453	 893 	1
genQ31454	 893 	1
genQ31455	 893 	1
genQ31456	 893 	1
genQ31457	 893 	1
genQ31458	 893 	1
genQ31459	 893 	1
genQ31460	 893 	1
genQ31461	 893 	1
genQ31462	 893 	1
genQ31463	 893 	1
genQ31464	 893 	1
genQ31465	 893 	1
genQ31466	 893 	1
genQ31467	 893 	1
genQ31468	 893 	1
genQ31469	 893 	1
genQ31470	 893 	1
genQ31471	 893 	1
genQ31472	 893 	1
genQ31473	 893 	1
genQ31474	 893 	1
genQ31475	 893 	1
genQ31476	 893 	1
genQ31477	 893 	1
genQ31478	 893 	1
genQ31479	 893 	1
genQ31480	 893 	1
genQ31481	 893 	1
genQ31482	 893 	1
genQ31483	 893 	1
genQ31484	 893 	1
genQ31485	 893 	1
genQ31486	 893 	1
genQ31487	 893 	1
genQ31488	 893 	1
genQ31489	 893 	1
genQ31490	 893 	1
genQ31491	 893 	1
genQ31492	 893 	1
genQ31493	 893 	1
genQ31494	 893 	1
genQ31495	 893 	1
genQ31496	 893 	1
genQ31497	 893 	1
genQ31498	 893 	1
genQ31499	 893 	1
genQ31500	 893 	1
genQ31501	 893 	1
genQ31502	 893 	1
genQ31503	 893 	1
genQ31504	 893 	1
genQ31505	 893 	1
genQ31506	 893 	1
genQ31507	 893 	1
genQ31508	 893 	1
genQ31509	 893 	1
genQ31510	 893 	1
genQ31511	 893 	1
genQ31512	 893 	1
genQ31513	 893 	1
genQ31514	 893 	1
genQ31515	 893 	1
genQ31516	 893 	1
genQ31517	 893 	1
genQ31518	 893 	1
genQ31519	 893 	1
genQ31520	 893 	1
genQ31521	 893 	1
genQ31522	 893 	1
genQ31523	 893 	1
genQ31524	 893 	1
genQ31525	 893 	1
genQ31526	 893 	1
genQ31527	 893 	1
genQ31528	 893 	1
genQ31529	 893 	1
genQ31530	 893 	1
genQ31531	 893 	1
genQ31532	 893 	1
genQ31533	 893 	1
genQ31534	 893 	1
genQ31535	 893 	1
genQ31536	 893 	1
genQ31537	 893 	1
genQ31538	 893 	1
genQ31539	 893 	1
genQ31540	 893 	1
genQ31541	 893 	1
genQ31542	 893 	1
genQ31543	 893 	1
genQ31544	 893 	1
genQ31545	 893 	1
genQ31546	 893 	1
genQ31547	 893 	1
genQ31548	 893 	1
genQ31549	 893 	1
genQ31550	 893 	1
genQ31551	 893 	1
genQ31552	 893 	1
genQ31553	 893 	1
genQ31554	 893 	1
genQ31555	 893 	1
genQ31556	 893 	1
genQ31557	 893 	1
genQ31558	 893 	1
genQ31559	 893 	1
genQ31560	 893 	1
genQ31561	 893 	1
genQ31562	 893 	1
genQ31563	 893 	1
genQ31564	 893 	1
genQ31565	 893 	1
genQ31566	 893 	1
genQ31567	 893 	1
genQ31568	 893 	1
genQ31569	 893 	1
genQ31570	 893 	1
genQ31571	 893 	1
genQ31572	 893 	1
genQ31573	 893 	1
genQ31574	 893 	1
genQ31575	 893 	1
genQ31576	 893 	1
genQ31577	 893 	1
genQ31578	 893 	1
genQ31579	 893 	1
genQ31580	 893 	1
genQ31581	 893 	1
genQ31582	 893 	1
genQ31583	 893 	1
genQ31584	 893 	1
genQ31585	 893 	1
